  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      6.739E+016     5.826E-001     0.000E+000     0.000E+000     9.705E-007     8.154E-013     0.000E+000     3.063E-011     0.000E+000     2.351E-010     8.500E-002
      7.221E+016     5.826E-001     0.000E+000     0.000E+000     1.040E-006     7.297E-013     0.000E+000     3.512E-011     0.000E+000     2.626E-010     8.500E-002
      7.737E+016     5.826E-001     0.000E+000     0.000E+000     1.114E-006     6.481E-013     0.000E+000     4.027E-011     0.000E+000     2.935E-010     8.500E-002
      8.291E+016     5.825E-001     0.000E+000     0.000E+000     1.194E-006     5.715E-013     0.000E+000     4.616E-011     0.000E+000     3.279E-010     8.500E-002
      8.884E+016     5.825E-001     0.000E+000     0.000E+000     1.280E-006     5.002E-013     0.000E+000     5.290E-011     0.000E+000     3.662E-010     8.500E-002
      9.519E+016     5.825E-001     0.000E+000     0.000E+000     1.372E-006     4.347E-013     0.000E+000     6.061E-011     0.000E+000     4.090E-010     8.500E-002
      1.020E+017     5.825E-001     0.000E+000     0.000E+000     1.471E-006     3.750E-013     0.000E+000     6.943E-011     0.000E+000     4.565E-010     8.500E-002
      1.093E+017     5.825E-001     0.000E+000     0.000E+000     1.578E-006     3.212E-013     0.000E+000     7.951E-011     0.000E+000     5.095E-010     8.500E-002
      1.171E+017     5.825E-001     0.000E+000     0.000E+000     1.692E-006     2.733E-013     0.000E+000     9.102E-011     0.000E+000     5.683E-010     8.500E-002
      1.255E+017     5.825E-001     0.000E+000     0.000E+000     1.815E-006     2.406E-013     0.000E+000     1.042E-010     0.000E+000     6.427E-010     8.500E-002
      1.345E+017     5.825E-001     0.000E+000     0.000E+000     1.947E-006     2.172E-013     0.000E+000     1.192E-010     0.000E+000     7.345E-010     8.500E-002
      1.441E+017     5.825E-001     0.000E+000     0.000E+000     2.089E-006     1.953E-013     0.000E+000     1.363E-010     0.000E+000     8.389E-010     8.500E-002
      1.544E+017     5.825E-001     0.000E+000     0.000E+000     2.242E-006     1.752E-013     0.000E+000     1.558E-010     0.000E+000     9.576E-010     8.500E-002
