  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      3.080E+017     3.165E-004     0.000E+000     0.000E+000     5.289E-008     1.503E-014     0.000E+000     2.337E-010     0.000E+000     3.489E-009     8.500E-002
      3.301E+017     3.171E-004     0.000E+000     0.000E+000     5.911E-008     1.489E-014     0.000E+000     2.674E-010     0.000E+000     3.992E-009     8.500E-002
      3.537E+017     3.178E-004     0.000E+000     0.000E+000     6.623E-008     1.476E-014     0.000E+000     3.060E-010     0.000E+000     4.565E-009     8.500E-002
      3.790E+017     3.185E-004     0.000E+000     0.000E+000     7.441E-008     1.464E-014     0.000E+000     3.499E-010     0.000E+000     5.217E-009     8.500E-002
      4.061E+017     3.193E-004     0.000E+000     0.000E+000     8.386E-008     1.453E-014     0.000E+000     3.998E-010     0.000E+000     5.959E-009     8.500E-002
      4.351E+017     3.200E-004     0.000E+000     0.000E+000     9.482E-008     1.442E-014     0.000E+000     4.566E-010     0.000E+000     6.801E-009     8.500E-002
      4.662E+017     3.208E-004     0.000E+000     0.000E+000     1.076E-007     1.432E-014     0.000E+000     5.211E-010     0.000E+000     7.757E-009     8.500E-002
      4.996E+017     3.217E-004     0.000E+000     0.000E+000     1.225E-007     1.422E-014     0.000E+000     5.942E-010     0.000E+000     8.838E-009     8.500E-002
      5.353E+017     3.226E-004     0.000E+000     0.000E+000     1.400E-007     1.413E-014     0.000E+000     6.768E-010     0.000E+000     1.006E-008     8.500E-002
      5.736E+017     3.235E-004     0.000E+000     0.000E+000     1.605E-007     1.405E-014     0.000E+000     7.700E-010     0.000E+000     1.144E-008     8.500E-002
      6.146E+017     3.244E-004     0.000E+000     0.000E+000     1.847E-007     1.397E-014     0.000E+000     8.750E-010     0.000E+000     1.299E-008     8.500E-002
      6.586E+017     3.255E-004     0.000E+000     0.000E+000     2.134E-007     1.390E-014     0.000E+000     9.929E-010     0.000E+000     1.472E-008     8.500E-002
      7.057E+017     3.265E-004     0.000E+000     0.000E+000     2.473E-007     1.383E-014     0.000E+000     1.125E-009     0.000E+000     1.667E-008     8.500E-002
   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          



   RADIUS         GHe            He+            RHe            HeH+           C-             GC             C+             C              RC             RCH         
      1.020E+014     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000
      1.093E+014     0.000E+000     1.471E-014     0.000E+000     4.462E-019     2.534E-025     0.000E+000     1.999E-015     2.212E-013     0.000E+000     0.000E+000
      1.171E+014     0.000E+000     1.682E-014     0.000E+000     5.123E-019     8.594E-025     0.000E+000     2.656E-015     3.666E-013     0.000E+000     0.000E+000
      1.255E+014     0.000E+000     1.922E-014     0.000E+000     5.882E-019     2.193E-024     0.000E+000     3.541E-015     6.177E-013     0.000E+000     0.000E+000
      1.345E+014     0.000E+000     2.197E-014     0.000E+000     6.753E-019     4.990E-024     0.000E+000     4.732E-015     1.056E-012     0.000E+000     0.000E+000
      1.441E+014     0.000E+000     2.511E-014     0.000E+000     7.754E-019     1.065E-023     0.000E+000     6.332E-015     1.822E-012     0.000E+000     0.000E+000
      1.544E+014     0.000E+000     2.870E-014     0.000E+000     8.902E-019     2.172E-023     0.000E+000     8.472E-015     3.146E-012     0.000E+000     0.000E+000
      1.654E+014     0.000E+000     3.279E-014     0.000E+000     1.022E-018     4.243E-023     0.000E+000     1.131E-014     5.371E-012     0.000E+000     0.000E+000
      1.773E+014     0.000E+000     3.747E-014     0.000E+000     1.173E-018     7.888E-023     0.000E+000     1.503E-014     8.919E-012     0.000E+000     0.000E+000
      1.899E+014     0.000E+000     4.280E-014     0.000E+000     1.347E-018     1.383E-022     0.000E+000     1.982E-014     1.418E-011     0.000E+000     0.000E+000
      2.035E+014     0.000E+000     4.890E-014     0.000E+000     1.547E-018     2.272E-022     0.000E+000     2.588E-014     2.135E-011     0.000E+000     0.000E+000
      2.181E+014     0.000E+000     5.585E-014     0.000E+000     1.776E-018     3.489E-022     0.000E+000     3.335E-014     3.027E-011     0.000E+000     0.000E+000
      2.337E+014     0.000E+000     6.379E-014     0.000E+000     2.039E-018     5.033E-022     0.000E+000     4.232E-014     4.051E-011     0.000E+000     0.000E+000
      2.504E+014     0.000E+000     7.285E-014     0.000E+000     2.341E-018     6.877E-022     0.000E+000     5.278E-014     5.154E-011     0.000E+000     0.000E+000
      2.683E+014     0.000E+000     8.318E-014     0.000E+000     2.688E-018     8.989E-022     0.000E+000     6.467E-014     6.289E-011     0.000E+000     0.000E+000
      2.875E+014     0.000E+000     9.498E-014     0.000E+000     3.086E-018     1.135E-021     0.000E+000     7.784E-014     7.424E-011     0.000E+000     0.000E+000
      3.080E+014     0.000E+000     1.084E-013     0.000E+000     3.543E-018     1.396E-021     0.000E+000     9.218E-014     8.546E-011     0.000E+000     0.000E+000
      3.301E+014     0.000E+000     1.238E-013     0.000E+000     4.068E-018     1.683E-021     0.000E+000     1.076E-013     9.653E-011     0.000E+000     0.000E+000
      3.537E+014     0.000E+000     1.413E-013     0.000E+000     4.671E-018     2.000E-021     0.000E+000     1.241E-013     1.075E-010     0.000E+000     0.000E+000
      3.790E+014     0.000E+000     1.613E-013     0.000E+000     5.363E-018     2.351E-021     0.000E+000     1.417E-013     1.184E-010     0.000E+000     0.000E+000
      4.061E+014     0.000E+000     1.840E-013     0.000E+000     6.157E-018     2.739E-021     0.000E+000     1.606E-013     1.294E-010     0.000E+000     0.000E+000
      4.351E+014     0.000E+000     2.100E-013     0.000E+000     7.069E-018     3.172E-021     0.000E+000     1.811E-013     1.405E-010     0.000E+000     0.000E+000
      4.662E+014     0.000E+000     2.396E-013     0.000E+000     8.116E-018     3.653E-021     0.000E+000     2.033E-013     1.518E-010     0.000E+000     0.000E+000
      4.996E+014     0.000E+000     2.733E-013     0.000E+000     9.318E-018     4.190E-021     0.000E+000     2.275E-013     1.633E-010     0.000E+000     0.000E+000
      5.353E+014     0.000E+000     3.117E-013     0.000E+000     1.070E-017     4.791E-021     0.000E+000     2.541E-013     1.751E-010     0.000E+000     0.000E+000
      5.736E+014     0.000E+000     3.555E-013     0.000E+000     1.228E-017     5.461E-021     0.000E+000     2.835E-013     1.873E-010     0.000E+000     0.000E+000
      6.146E+014     0.000E+000     4.054E-013     0.000E+000     1.410E-017     6.211E-021     0.000E+000     3.159E-013     1.998E-010     0.000E+000     0.000E+000
      6.586E+014     0.000E+000     4.623E-013     0.000E+000     1.619E-017     7.049E-021     0.000E+000     3.519E-013     2.127E-010     0.000E+000     0.000E+000
      7.057E+014     0.000E+000     5.271E-013     0.000E+000     1.859E-017     7.985E-021     0.000E+000     3.917E-013     2.261E-010     0.000E+000     0.000E+000
      7.561E+014     0.000E+000     6.009E-013     0.000E+000     2.134E-017     9.030E-021     0.000E+000     4.360E-013     2.399E-010     0.000E+000     0.000E+000
