  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      5.353E+017     4.862E-002     0.000E+000     0.000E+000     1.339E-006     1.306E-013     0.000E+000     5.194E-009     0.000E+000     2.673E-008     6.686E-001
      5.736E+017     4.236E-002     0.000E+000     0.000E+000     1.323E-006     1.109E-013     0.000E+000     5.149E-009     0.000E+000     2.649E-008     5.824E-001
      6.146E+017     3.691E-002     0.000E+000     0.000E+000     1.312E-006     9.437E-014     0.000E+000     5.097E-009     0.000E+000     2.621E-008     5.072E-001
      6.586E+017     3.216E-002     0.000E+000     0.000E+000     1.305E-006     8.049E-014     0.000E+000     5.038E-009     0.000E+000     2.590E-008     4.418E-001
      7.057E+017     2.802E-002     0.000E+000     0.000E+000     1.303E-006     6.880E-014     0.000E+000     4.973E-009     0.000E+000     2.556E-008     3.848E-001
   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          



   RADIUS         GHe            He+            RHe            HeH+           C-             GC             C+             C              RC             RCH         
      1.020E+014     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000
      1.093E+014     0.000E+000     1.208E-006     0.000E+000     8.287E-011     9.738E-015     0.000E+000     4.867E-007     7.780E+000     0.000E+000     0.000E+000
      1.171E+014     0.000E+000     1.211E-006     0.000E+000     8.290E-011     1.805E-014     0.000E+000     5.687E-007     6.167E+000     0.000E+000     0.000E+000
      1.255E+014     0.000E+000     1.211E-006     0.000E+000     8.301E-011     5.996E-014     0.000E+000     6.703E-007     3.906E+000     0.000E+000     0.000E+000
      1.345E+014     0.000E+000     1.210E-006     0.000E+000     8.309E-011     1.916E-013     0.000E+000     7.942E-007     2.556E+000     0.000E+000     0.000E+000
      1.441E+014     0.000E+000     1.209E-006     0.000E+000     8.317E-011     5.306E-013     0.000E+000     9.458E-007     1.670E+000     0.000E+000     0.000E+000
      1.544E+014     0.000E+000     1.207E-006     0.000E+000     8.323E-011     1.163E-012     0.000E+000     1.131E-006     1.060E+000     0.000E+000     0.000E+000
      1.654E+014     0.000E+000     1.205E-006     0.000E+000     8.328E-011     1.697E-012     0.000E+000     1.357E-006     6.433E-001     0.000E+000     0.000E+000
      1.773E+014     0.000E+000     1.203E-006     0.000E+000     8.332E-011     1.622E-012     0.000E+000     1.631E-006     3.723E-001     0.000E+000     0.000E+000
      1.899E+014     0.000E+000     1.201E-006     0.000E+000     8.336E-011     1.143E-012     0.000E+000     1.958E-006     2.070E-001     0.000E+000     0.000E+000
      2.035E+014     0.000E+000     1.198E-006     0.000E+000     8.340E-011     6.940E-013     0.000E+000     2.345E-006     1.117E-001     0.000E+000     0.000E+000
      2.181E+014     0.000E+000     1.196E-006     0.000E+000     8.343E-011     3.927E-013     0.000E+000     2.790E-006     5.897E-002     0.000E+000     0.000E+000
      2.337E+014     0.000E+000     1.193E-006     0.000E+000     8.345E-011     2.148E-013     0.000E+000     3.286E-006     3.068E-002     0.000E+000     0.000E+000
      2.504E+014     0.000E+000     1.191E-006     0.000E+000     8.347E-011     1.157E-013     0.000E+000     3.819E-006     1.587E-002     0.000E+000     0.000E+000
      2.683E+014     0.000E+000     1.188E-006     0.000E+000     8.349E-011     6.258E-014     0.000E+000     4.363E-006     8.283E-003     0.000E+000     0.000E+000
      2.875E+014     0.000E+000     1.186E-006     0.000E+000     8.351E-011     3.491E-014     0.000E+000     4.886E-006     4.477E-003     0.000E+000     0.000E+000
      3.080E+014     0.000E+000     1.183E-006     0.000E+000     8.352E-011     2.085E-014     0.000E+000     5.357E-006     2.598E-003     0.000E+000     0.000E+000
      3.301E+014     0.000E+000     1.180E-006     0.000E+000     8.354E-011     1.380E-014     0.000E+000     5.749E-006     1.675E-003     0.000E+000     0.000E+000
      3.537E+014     0.000E+000     1.178E-006     0.000E+000     8.355E-011     1.026E-014     0.000E+000     6.047E-006     1.217E-003     0.000E+000     0.000E+000
