  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      3.537E+014     0.000E+000     3.411E-013     0.000E+000     2.261E-017     1.340E-021     0.000E+000     2.354E-012     1.310E-006     0.000E+000     0.000E+000
      3.790E+014     0.000E+000     3.907E-013     0.000E+000     2.597E-017     1.408E-021     0.000E+000     2.810E-012     1.270E-006     0.000E+000     0.000E+000
      4.061E+014     0.000E+000     4.475E-013     0.000E+000     2.982E-017     1.479E-021     0.000E+000     3.296E-012     1.236E-006     0.000E+000     0.000E+000
      4.351E+014     0.000E+000     5.125E-013     0.000E+000     3.425E-017     1.553E-021     0.000E+000     3.812E-012     1.206E-006     0.000E+000     0.000E+000
      4.662E+014     0.000E+000     5.868E-013     0.000E+000     3.933E-017     1.629E-021     0.000E+000     4.364E-012     1.180E-006     0.000E+000     0.000E+000
      4.996E+014     0.000E+000     6.720E-013     0.000E+000     4.516E-017     1.707E-021     0.000E+000     4.957E-012     1.157E-006     0.000E+000     0.000E+000
      5.353E+014     0.000E+000     7.694E-013     0.000E+000     5.186E-017     1.786E-021     0.000E+000     5.601E-012     1.136E-006     0.000E+000     0.000E+000
      5.736E+014     0.000E+000     8.809E-013     0.000E+000     5.956E-017     1.866E-021     0.000E+000     6.307E-012     1.118E-006     0.000E+000     0.000E+000
      6.146E+014     0.000E+000     1.008E-012     0.000E+000     6.839E-017     1.948E-021     0.000E+000     7.087E-012     1.101E-006     0.000E+000     0.000E+000
      6.586E+014     0.000E+000     1.154E-012     0.000E+000     7.853E-017     2.031E-021     0.000E+000     7.957E-012     1.087E-006     0.000E+000     0.000E+000
      7.057E+014     0.000E+000     1.321E-012     0.000E+000     9.017E-017     2.117E-021     0.000E+000     8.937E-012     1.074E-006     0.000E+000     0.000E+000
      7.561E+014     0.000E+000     1.512E-012     0.000E+000     1.035E-016     2.207E-021     0.000E+000     1.006E-011     1.063E-006     0.000E+000     0.000E+000
      8.102E+014     0.000E+000     1.731E-012     0.000E+000     1.189E-016     2.304E-021     0.000E+000     1.136E-011     1.053E-006     0.000E+000     0.000E+000
      8.682E+014     0.000E+000     1.981E-012     0.000E+000     1.365E-016     2.413E-021     0.000E+000     1.292E-011     1.047E-006     0.000E+000     0.000E+000
      9.303E+014     0.000E+000     2.266E-012     0.000E+000     1.568E-016     2.542E-021     0.000E+000     1.485E-011     1.043E-006     0.000E+000     0.000E+000
      9.968E+014     0.000E+000     2.593E-012     0.000E+000     1.800E-016     2.704E-021     0.000E+000     1.732E-011     1.043E-006     0.000E+000     0.000E+000
      1.068E+015     0.000E+000     2.967E-012     0.000E+000     2.067E-016     2.922E-021     0.000E+000     2.063E-011     1.050E-006     0.000E+000     0.000E+000
      1.144E+015     0.000E+000     3.394E-012     0.000E+000     2.373E-016     3.226E-021     0.000E+000     2.526E-011     1.065E-006     0.000E+000     0.000E+000
      1.226E+015     0.000E+000     3.882E-012     0.000E+000     2.725E-016     3.671E-021     0.000E+000     3.200E-011     1.091E-006     0.000E+000     0.000E+000
      1.314E+015     0.000E+000     4.441E-012     0.000E+000     3.128E-016     4.339E-021     0.000E+000     4.217E-011     1.134E-006     0.000E+000     0.000E+000
      1.408E+015     0.000E+000     5.079E-012     0.000E+000     3.592E-016     5.363E-021     0.000E+000     5.802E-011     1.199E-006     0.000E+000     0.000E+000
      1.509E+015     0.000E+000     5.807E-012     0.000E+000     4.124E-016     6.961E-021     0.000E+000     8.347E-011     1.294E-006     0.000E+000     0.000E+000
      1.617E+015     0.000E+000     6.640E-012     0.000E+000     4.736E-016     9.490E-021     0.000E+000     1.254E-010     1.428E-006     0.000E+000     0.000E+000
      1.732E+015     0.000E+000     7.591E-012     0.000E+000     5.437E-016     1.354E-020     0.000E+000     1.958E-010     1.614E-006     0.000E+000     0.000E+000
      1.856E+015     0.000E+000     8.678E-012     0.000E+000     6.243E-016     2.008E-020     0.000E+000     3.158E-010     1.863E-006     0.000E+000     0.000E+000
      1.989E+015     0.000E+000     9.917E-012     0.000E+000     7.168E-016     3.071E-020     0.000E+000     5.221E-010     2.190E-006     0.000E+000     0.000E+000
